   60
HE+ 0/H + 1  24/P=4.000D+00/S=1.000D+00/A=4.731D+00/E=0.000D+00/T=CX /ISEL=    1
 2.000D+06 5.000D+06 
 1.330D-19 3.250D-19 8.500D-19 2.500D-18 5.300D-18 1.580D-17
 3.400D-17 6.200D-17 1.550D-16 3.150D-16 5.600D-16 7.200D-16
 8.600D-16 7.700D-16 7.300D-16 6.500D-16 5.500D-16 4.400D-16
 3.650D-16 1.850D-16 
HE+ 0/C + 6  24/P=4.000D+00/S=1.200D+01/A=0.761D+00/E=4.767D+00/T=ION/ISEL=   36
 1.000D+03 1.500D+03 2.000D+03 3.000D+03 4.000D+03 5.000D+03
 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04
 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05
 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06
 2.217D-15 3.965D-15 5.421D-15 7.769D-15 9.659D-15 1.127D-14
 1.398D-14 1.727D-14 1.983D-14 1.664D-14 1.178D-14 9.023D-15
 7.295D-15 5.267D-15 3.713D-15 2.488D-15 1.871D-15 1.250D-15
 9.387D-16 7.515D-16 5.372D-16 3.763D-16 2.510D-16 1.883D-16 
HE+ 0/O + 8  20/P=4.000D+00/S=1.600D+01/A=0.972D+00/E=2.458D+01/T=ION/ISEL=   37
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06 5.000D+06 
 2.090D-18 2.370D-18 2.770D-18 3.430D-18 4.120D-18 5.900D-18
 9.300D-18 1.700D-17 7.000D-17 2.650D-16 5.700D-16 8.400D-16
 1.090D-15 1.090D-15 1.050D-15 9.750D-16 8.500D-16 7.000D-16
 5.900D-16 3.050D-16 
HE+ 0/O + 8  20/P=4.000D+00/S=1.600D+01/A=0.972D+00/E=2.458D+01/T=ION/ISEL=   38
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06 5.000D+06 
 1.330D-19 3.250D-19 8.500D-19 2.500D-18 5.300D-18 1.580D-17
 3.400D-17 6.200D-17 1.550D-16 3.170D-16 5.950D-16 8.400D-16
 1.090D-15 1.090D-15 1.050D-15 9.750D-16 8.500D-16 7.000D-16
 5.900D-16 3.050D-16 
HE+ 0/O + 8  24/P=4.000D+00/S=1.600D+01/A=0.972D+00/E=4.767D+00/T=ION/ISEL=   39
 1.000D+03 1.500D+03 2.000D+03 3.000D+03 4.000D+03 5.000D+03
 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04
 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05
 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06
 3.942D-15 7.049D-15 9.638D-15 1.381D-14 1.717D-14 2.004D-14
 2.485D-14 3.070D-14 3.525D-14 2.957D-14 2.095D-14 1.604D-14
 1.297D-14 9.363D-15 6.602D-15 4.424D-15 3.326D-15 2.223D-15
 1.669D-15 1.336D-15 9.550D-16 6.689D-16 4.461D-16 3.347D-16 
HE+ 0/H + 1  20/P=4.000D+00/S=1.000D+00/A=1.502D+00/E=2.458D+01/T=ION/ISEL=   40
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 
 5.400D-20 1.150D-19 3.000D-19 7.350D-19 8.900D-19 9.400D-19
 9.700D-19 9.250D-19 7.100D-19 5.430D-19 3.400D-19 2.360D-19
 1.730D-19 1.120D-19 7.400D-20 4.900D-20 3.660D-20 2.430D-20
 1.800D-20 1.400D-20 
HE+ 0/H + 1  20/P=4.000D+00/S=1.000D+00/A=1.502D+00/E=2.458D+01/T=ION/ISEL=   41
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 
 6.600D-20 1.610D-19 3.050D-19 6.700D-19 9.200D-19 1.040D-18
 1.095D-18 9.450D-19 7.150D-19 5.430D-19 3.400D-19 2.360D-19
 1.730D-19 1.120D-19 7.250D-20 4.800D-20 3.660D-20 2.350D-20
 1.580D-20 1.130D-20   
HE+ 0/H + 1  16/P=4.000D+00/S=1.000D+00/A=1.127D+00/E=2.458D+01/T=ION/ISEL=   42
 8.000D+04 1.000D+05 1.300D+05 1.600D+05 2.000D+05 2.600D+05
 3.200D+05 4.000D+05 5.000D+05 6.400D+05 8.000D+05 1.000D+06
 1.280D+06 1.600D+06 2.000D+06 2.380D+06 
 1.057D-18 9.610D-19 7.930D-19 7.060D-19 5.600D-19 4.140D-19
 3.150D-19 2.360D-19 1.720D-19 1.270D-19 9.600D-20 7.450D-20
 5.710D-20 4.540D-20 3.650D-20 3.000D-20 
HE+ 0/H + 1  20/P=4.000D+00/S=1.000D+00/A=1.502D+00/E=2.458D+01/T=ION/ISEL=   43
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 
 1.150D-19 3.550D-19 1.020D-18 2.360D-18 3.190D-18 3.160D-18
 2.600D-18 1.780D-18 1.010D-18 6.600D-19 3.650D-19 2.460D-19
 1.730D-19 1.120D-19 7.400D-20 4.900D-20 3.660D-20 2.430D-20
 1.800D-20 1.400D-20 
HE+ 0/HE+ 2  22/P=4.000D+00/S=4.000D+00/A=1.569D+00/E=2.458D+01/T=ION/ISEL=   44
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 7.000D+06 1.000D+07 
 3.200D-19 4.750D-19 6.350D-19 1.050D-18 1.580D-18 2.150D-18
 2.750D-18 5.400D-18 7.050D-18 6.450D-18 4.600D-18 3.150D-18
 2.190D-18 1.310D-18 7.200D-19 3.830D-19 2.490D-19 1.460D-19
 1.000D-19 7.300D-20 4.600D-20 2.800D-20 
HE+ 0/HE+ 2  22/P=4.000D+00/S=4.000D+00/A=1.569D+00/E=2.458D+01/T=ION/ISEL=   45
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 7.000D+06 1.000D+07 
 6.600D-20 1.610D-19 3.050D-19 7.550D-19 1.430D-18 2.090D-18
 3.350D-18 5.300D-18 6.850D-18 6.420D-18 4.530D-18 3.150D-18
 2.190D-18 1.290D-18 7.000D-19 3.670D-19 2.320D-19 1.220D-19
 7.700D-20 5.400D-20 3.150D-20 1.800D-20
HE+ 0/HE+ 2  22/P=4.000D+00/S=4.000D+00/A=1.569D+00/E=2.458D+01/T=ION/ISEL=   46
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 7.000D+06 1.000D+07
 5.680D-18 9.000D-18 1.590D-17 3.000D-17 3.600D-17 3.810D-17
 3.550D-17 2.900D-17 1.800D-17 1.170D-17 5.500D-18 3.580D-18
 2.350D-18 1.310D-18 7.200D-19 3.830D-19 2.490D-19 1.460D-19
 1.000D-19 7.300D-20 4.600D-20 2.800D-20  
HE+ 0/BE+ 4  22/P=4.000D+00/S=9.000D+00/A=1.548D+00/E=2.458D+01/T=ION/ISEL=   47
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 7.000D+06 1.000D+07 
 6.600D-20 1.610D-19 3.050D-19 7.550D-19 1.430D-18 2.370D-18
 5.000D-18 1.080D-17 2.150D-17 3.110D-17 3.720D-17 3.260D-17
 2.600D-17 1.560D-17 8.900D-18 4.750D-18 3.050D-18 1.640D-18
 1.050D-18 7.400D-19 4.430D-19 2.550D-19 
HE+ 0/BE+ 4  22/P=4.000D+00/S=9.000D+00/A=1.470D+00/E=2.458D+01/T=ION/ISEL=   48
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 7.000D+06 1.000D+07 
 7.400D-17 8.400D-17 9.200D-17 1.040D-16 1.130D-16 1.200D-16
 1.260D-16 1.230D-16 1.080D-16 9.000D-17 5.900D-17 3.800D-17
 2.650D-17 1.560D-17 9.200D-18 4.850D-18 3.050D-18 1.620D-18
 1.030D-18 7.400D-19 4.350D-19 2.600D-19   
HE+ 0/C + 6  22/P=4.000D+00/S=1.200D+01/A=1.471D+00/E=2.458D+01/T=ION/ISEL=   49
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 7.000D+06 1.000D+07 
 6.600D-20 1.610D-19 3.050D-19 7.550D-19 1.430D-18 2.370D-18
 5.000D-18 1.120D-17 2.720D-17 5.000D-17 8.850D-17 9.350D-17
 8.050D-17 5.200D-17 3.050D-17 1.680D-17 1.090D-17 5.950D-18
 3.880D-18 2.790D-18 1.690D-18 1.000D-18 
HE+ 0/C + 6  22/P=4.000D+00/S=1.200D+01/A=1.470D+00/E=2.458D+01/T=ION/ISEL=   50
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 7.000D+06 1.000D+07 
 2.050D-16 2.300D-16 2.510D-16 2.820D-16 3.040D-16 3.200D-16
 3.300D-16 3.150D-16 2.620D-16 2.120D-16 1.460D-16 1.050D-16
 8.000D-17 5.000D-17 2.950D-17 1.620D-17 1.050D-17 5.900D-18
 3.850D-18 2.800D-18 1.700D-18 1.000D-18   
HE+ 0/O + 8  22/P=4.000D+00/S=1.600D+01/A=1.450D+00/E=2.458D+01/T=ION/ISEL=   51
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 7.000D+06 1.000D+07 
 6.600D-20 1.610D-19 3.050D-19 7.550D-19 1.430D-18 2.370D-18
 5.000D-18 1.120D-17 2.720D-17 5.000D-17 1.010D-16 1.430D-16
 1.510D-16 1.270D-16 8.800D-17 4.900D-17 3.230D-17 1.780D-17
 1.180D-17 8.500D-18 5.200D-18 3.100D-18 
HE+ 0/O + 8  22/P=4.000D+00/S=1.600D+01/A=1.470D+00/E=2.458D+01/T=ION/ISEL=   52
 1.000D+04 1.500D+04 2.000D+04 3.000D+04 4.000D+04 5.000D+04
 7.000D+04 1.000D+05 1.500D+05 2.000D+05 3.000D+05 4.000D+05
 5.000D+05 7.000D+05 1.000D+06 1.500D+06 2.000D+06 3.000D+06
 4.000D+06 5.000D+06 7.000D+06 1.000D+07 
 3.450D-16 3.950D-16 4.300D-16 4.850D-16 5.300D-16 5.550D-16
 5.780D-16 5.700D-16 5.100D-16 4.450D-16 3.400D-16 2.650D-16
 2.100D-16 1.420D-16 8.700D-17 4.800D-17 3.200D-17 1.770D-17
 1.160D-17 8.500D-18 5.200D-18 3.150D-18  
HE+ 0/H + 1  19/P=4.000D+00/S=1.000D+00/A=1.000D+00/E=2.061D+01/T=EXC/ISEL=   53
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06
 1.020D-19 2.250D-19 5.500D-19 1.450D-18 2.900D-18 4.400D-18
 6.500D-18 6.900D-18 6.400D-18 4.850D-18 3.170D-18 2.210D-18
 1.380D-18 1.000D-18 7.900D-19 5.550D-19 3.950D-19 2.620D-19
 1.980D-19 
HE+ 0/H + 1  19/P=4.000D+00/S=1.000D+00/A=1.000D+00/E=2.292D+01/T=EXC/ISEL=   54
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06 
 7.000D-20 1.650D-19 3.450D-19 6.000D-19 1.050D-18 1.520D-18
 1.600D-18 1.600D-18 1.400D-18 1.110D-18 7.800D-19 5.700D-19
 3.550D-19 2.520D-19 1.970D-19 1.370D-19 9.400D-20 5.900D-20
 4.450D-20
HE+ 0/H + 1  19/P=4.000D+00/S=1.000D+00/A=1.000D+00/E=2.367D+01/T=EXC/ISEL=   55
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06 
 4.100D-21 3.900D-20 8.400D-20 1.170D-19 2.150D-19 4.100D-19
 4.900D-19 4.800D-19 4.400D-19 3.450D-19 2.430D-19 1.850D-19
 1.240D-19 9.100D-20 7.200D-20 5.100D-20 3.600D-20 2.270D-20
 1.700D-20 
HE+ 0/H + 1  19/P=4.000D+00/S=1.000D+00/A=0.675D+00/E=2.122D+01/T=EXC/ISEL=   56
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06 
 2.950D-20 7.000D-20 1.800D-19 5.650D-19 1.300D-18 3.450D-18
 5.900D-18 8.000D-18 1.100D-17 1.350D-17 1.330D-17 1.210D-17
 1.000D-17 8.700D-18 7.800D-18 6.500D-18 5.000D-18 3.750D-18
 3.050D-18 
HE+ 0/H + 1  19/P=4.000D+00/S=1.000D+00/A=0.717D+00/E=2.308D+01/T=EXC/ISEL=   57
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06 
 7.900D-20 1.850D-19 5.000D-19 1.040D-18 1.240D-18 1.290D-18
 1.610D-18 2.000D-18 2.780D-18 3.400D-18 3.550D-18 3.280D-18
 2.650D-18 2.250D-18 1.980D-18 1.570D-18 1.250D-18 9.300D-19
 7.600D-19 
HE+ 0/H + 1  19/P=4.000D+00/S=1.000D+00/A=0.708D+00/E=2.374D+01/T=EXC/ISEL=   58
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06 
 2.040D-20 4.850D-20 1.200D-19 2.600D-19 3.150D-19 3.600D-19
 4.500D-19 5.650D-19 7.800D-19 1.080D-18 1.200D-18 1.170D-18
 1.020D-18 9.000D-19 7.900D-19 6.350D-19 5.000D-19 3.720D-19
 3.000D-19 
HE+ 0/H + 1  19/P=4.000D+00/S=1.000D+00/A=1.000D+00/E=2.307D+01/T=EXC/ISEL=   59
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06 
 1.450D-19 3.100D-19 3.800D-19 4.800D-19 3.750D-19 2.950D-19
 3.500D-19 3.700D-19 3.450D-19 2.850D-19 1.940D-19 1.400D-19
 8.900D-20 6.700D-20 5.400D-20 3.850D-20 2.650D-20 1.740D-20
 1.290D-20 
HE+ 0/H + 1  19/P=4.000D+00/S=1.000D+00/A=1.000D+00/E=2.373D+01/T=EXC/ISEL=   60
 5.000D+03 7.000D+03 1.000D+04 1.500D+04 2.000D+04 3.000D+04
 4.000D+04 5.000D+04 7.000D+04 1.000D+05 1.500D+05 2.000D+05
 3.000D+05 4.000D+05 5.000D+05 7.000D+05 1.000D+06 1.500D+06
 2.000D+06 
 1.890D-20 7.600D-20 1.400D-19 1.810D-19 1.280D-19 1.160D-19
 1.400D-19 1.500D-19 1.480D-19 1.270D-19 9.050D-20 6.600D-20
 4.000D-20 2.940D-20 2.370D-20 1.680D-20 1.130D-20 7.300D-21
 5.400D-21 
C-----------------------------------------------------------
C
C      ISEL   TRANS&TYPE     MP  MS    ALF      REFERENCE
C      ----   ----------     --  --    ---     -----------
C
C       1    HE  H+    CX     4   1   4.731   *HOEKSTRA REVISION (91)
C       2    HE  H+    CX     4   1   4.731    HPS REVISION (1991)
C       3    HE  H+    CX     4   1   4.731    RUDD+GIBSON+SHAH(83-86)
C       4    HE* H+    CX     4   1   4.731    O.B.SCALE H+/LI(ORNL)
C       5    HE  HE+2  CX     4   4   4.699   *HPS REVISION (1991)
C       6    HE  HE+2  CX     4   4   4.699    HPS COMPOSITE(1990)
C       7    HE* HE+2  CX     4   4   4.699    O.B.SCALE HE+2/LI(ORNL)
C       8    HE  BE+4  CX     4   9   4.288   *HPS REVISION (1991)
C       9    HE  BE+4  CX     4   9   4.288    HPS COMPOSITE(1990)
C      10    HE* BE+4  CX     4   9   4.288    O.B.SCALE HE+2/LI(ORNL)
C      11    HE  B+5   CX     4  11   4.288   *HPS  @ JUN   (1995)
C      12    HE  C+6   CX     4  12   3.970   *HPS REVISION (1991)
C      13    HE  C+6   CX     4  12   3.970    HPS COMPOSITE(1990)
C      14    HE* C+6   CX     4  12   3.970    O.B.SCALE HE+2/LI(ORNL)
C      15    HE  N+7   CX     4  14   4.288   *HPS  @ JUN   (1995)
C      16    HE  O+8   CX     4  16   3.867   *HPS REVISION (1991)
C      17    HE  O+8   CX     4  16   3.867    HPS COMPOSITE(1990)
C      18    HE* O+8   CX     4  16   3.867    O.B.SCALE HE+2/LI(ORNL)
C      19    HE  NE+10 CX     4  20   4.288   *HPS  @ JUN   (1995)
C      20    HE  HE+2  CX#    4   4   4.756   *HPS COMPOSITE(1990)
C      21    HE  BE+4  CX#    4   9   3.922   *HPS COMPOSITE(1990)
C      22    HE  C+6   CX#    4  12   3.615   *HPS COMPOSITE(1990)
C      23    HE  O+8   CX#    4  16   3.789   *HPS COMPOSITE(1990)
C      24    HE  H+    ION    4   1   0.803   *HPS REVISION (1991)
C      25    HE  H+    ION    4   1   0.803    RUDD+GIBSON+SHAH(83-86)
C      26    HE  H+    ION    4   1   0.809    SHAH+GILBODY(1985)
C      27    HE* H+    ION    4   1   0.803    BEA(JANEV)TEMP(1991)
C      28    HE  HE+2  ION    4   4   0.750   *HPS REVISION (1991)
C      29    HE  HE+2  ION    4   4   0.750    HPS COMPOSITE(1990)
C      30    HE* HE+2  ION    4   4   0.750    BEA(JANEV)TEMP(1991)
C      31    HE  BE+4  ION    4   9   0.728   *HPS REVISION (1991)
C      32    HE  BE+4  ION    4   9   0.728    HPS COMPOSITE(1990)
C      33    HE* BE+4  ION    4   9   0.728    BEA(JANEV)TEMP(1991)
C      34    HE  C+6   ION    4  12   0.761   *HPS REVISION (1991)
C      35    HE  C+6   ION    4  12   0.761    HPS COMPOSITE(1990)
C      36    HE* C+6   ION    4  12   0.761    BEA(JANEV)TEMP(1991)
C      37    HE  O+8   ION    4  16   0.720   *HPS REVISION (1991)
C      38    HE  O+8   ION    4  16   0.720    HPS COMPOSITE(1990)
C      39    HE* O+8   ION    4  16   0.720    BEA(JANEV)TEMP(1991)
C      40    HE  H+    ION#   4   1   1.502   *HPS REVISION (1991)
C      41    HE  H+    ION#   4   1   1.502   *HPS COMPOSITE(1990)
C      42    HE  H+    ION#   4   1   1.127    SHAH+GILBODY(1985)
C      43    HE  H+    ION##  4   1   1.502   *HPS REVISION (1991)
C      44    HE  HE+2  ION#   4   4   1.569   *HPS REVISION (1991)
C      45    HE  HE+2  ION#   4   4   1.569   *HPS COMPOSITE(1990)
C      46    HE  HE+2  ION##  4   4   1.569   *HPS REVISION (1991)
C      47    HE  BE+4  ION#   4   9   1.548   *HPS COMPOSITE(1990)
C      48    HE  BE+4  ION##  4   9   1.470   *HPS REVISION (1991)
C      49    HE  C+6   ION#   4  12   1.471   *HPS COMPOSITE(1990)
C      50    HE  C+6   ION##  4  12   1.470   *HPS REVISION (1991)
C      51    HE  O+8   ION#   4  16   1.450   *HPS COMPOSITE(1990)
C      52    HE  O+8   ION##  4  16   1.470   *HPS REVISION (1991)
C      53    HE  H+    EXC    4   1   1.000   *HPS REVISION (1991)
C      54    HE  H+    EXC    4   1   1.000   *HPS REVISION (1991)
C      55    HE  H+    EXC    4   1   1.000   *HPS REVISION (1991)
C      56    HE  H+    EXC    4   1   0.675   *HPS REVISION (1991)
C      57    HE  H+    EXC    4   1   0.717   *HPS REVISION (1991)
C      58    HE  H+    EXC    4   1   0.708   *HPS REVISION (1991)
C      59    HE  H+    EXC    4   1   1.000   *HPS REVISION (1991)
C      60    HE  H+    EXC    4   1   1.000   *HPS REVISION (1991)
C
C
C
C                PREFERRED DATA INDICATED BY *
C
C      NOTES.
C      ------
C
C       1   H+   TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C       2   H+   TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C       3   H+   TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C       4   H+   TARGET.    HE(2(3S))--> HE+  TOTAL CHARGE TRANSFER
C       5   HE+2 TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C       6   HE+2 TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C       7   HE+2 TARGET.    HE(2(3S))--> HE+  TOTAL CHARGE TRANSFER
C       8   BE+4 TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C       9   BE+4 TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C      10   BE+4 TARGET.    HE(2(3S))--> HE+  TOTAL CHARGE TRANSFER
C      11   B+5   TARGET    HE(1S2) TOTAL CX       (INTERP.8,12,16)
C      12   C+6  TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C      13   C+6  TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C      14   C+6  TARGET.    HE(2(3S))--> HE+  TOTAL CHARGE TRANSFER
C      15   N+7   TARGET    HE(1S2) TOTAL CX       (INTERP.8,12,16)
C      16   O+8  TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C      17   O+8  TARGET.    HE(1S2) ---> HE+  TOTAL CHARGE TRANSFER
C      18   O+8  TARGET.    HE(2(3S))--> HE+  TOTAL CHARGE TRANSFER
C      19   NE+10 TARGET.   HE(1S2) TOTAL CX       (INTERP.8,12,16)
C      20   HE+2 TARGET.    HE(1S2) ---> HE+2 TOTAL CHARGE TRANSFER
C      21   BE+4 TARGET.    HE(1S2) ---> HE+2 TOTAL CHARGE TRANSFER
C      22   C+6  TARGET.    HE(1S2) ---> HE+2 TOTAL CHARGE TRANSFER
C      23   O+8  TARGET.    HE(1S2) ---> HE+2 TOTAL CHARGE TRANSFER
C      24   H+   TARGET.    HE(1S2) ---> HE+  IONISATION
C      25   H+   TARGET.    HE(1S2) ---> HE+  IONISATION
C      26   H+   TARGET.    HE(1S2) ---> HE+  IONISATION
C      27   H+   TARGET.    HE(2(3S))--> HE+  IONISATION
C      28   HE+2 TARGET.    HE(1S2) ---> HE+  IONISATION
C      29   HE+2 TARGET.    HE(1S2) ---> HE+  IONISATION
C      30   HE+2 TARGET.    HE(2(3S))--> HE+  IONISATION
C      31   BE+4 TARGET.    HE(1S2) ---> HE+  IONISATION
C      32   BE+4 TARGET.    HE(1S2) ---> HE+  IONISATION
C      33   BE+4 TARGET.    HE(2(3S))--> HE+  IONISATION
C      34   C+6  TARGET.    HE(1S2) ---> HE+  IONISATION
C      35   C+6  TARGET.    HE(1S2) ---> HE+  IONISATION
C      36   C+6  TARGET.    HE(2(3S))--> HE+  IONISATION
C      37   O+8  TARGET.    HE(1S2) ---> HE+  IONISATION
C      38   O+8  TARGET.    HE(1S2) ---> HE+  IONISATION
C      39   O+8  TARGET.    HE(2(3S))--> HE+  IONISATION
C      40   H+   TARGET.    HE(1S2) ---> HE+2 DIRECT DOUBLE IONIS.
C      41   H+   TARGET.    HE(1S2) ---> HE+2 IONISATION
C      42   H+   TARGET.    HE(1S2) ---> HE+2 IONISATION
C      43   H+   TARGET.    HE(1S2) ---> HE+2 DIRECT DOUBLE IONIS. +
C                                             TRANSFER DOUBLE IONIS.
C      44   HE+2 TARGET.    HE(1S2) ---> HE+2 DIRECT DOUBLE IONIS.
C      45   HE+2 TARGET.    HE(1S2) ---> HE+2 IONISATION
C      46   HE+2 TARGET.    HE(1S2) ---> HE+2 DIRECT DOUBLE IONIS. +
C                                             TRANSFER DOUBLE IONIS.
C      47   BE+4 TARGET.    HE(1S2) ---> HE+2 IONISATION
C      48   BE+4 TARGET.    HE(1S2) ---> HE+2 DIRECT DOUBLE IONIS. +
C                                             TRANSFER DOUBLE IONIS.
C      49   C+6  TARGET.    HE(1S2) ---> HE+2 IONISATION
C      50   C+6  TARGET.    HE(1S2) ---> HE+2 DIRECT DOUBLE IONIS. +
C                                             TRANSFER DOUBLE IONIS.
C      51   O+8  TARGET.    HE(1S2) ---> HE+2 IONISATION
C      52   O+8  TARGET.    HE(1S2) ---> HE+2 DIRECT DOUBLE IONIS. +
C                                             TRANSFER DOUBLE IONIS.
C      53   H+   TARGET.    HE(1S2) ---> HE(1S2S 1S) EXCITATION
C      54   H+   TARGET.    HE(1S2) ---> HE(1S3S 1S) EXCITATION
C      55   H+   TARGET.    HE(1S2) ---> HE(1S4S 1S) EXCITATION
