  15    /N + 0  IONISATION RATE COEFFICIENTS   /
N + 0/N + 1/   24/I.P. =           117314.3/ICODE =  1/FCODE =  0/ISEL=   1
 7.000E+01 1.000E+02 1.500E+02 2.000E+02 3.000E+02 4.000E+02 
 5.000E+02 7.000E+02 1.000E+03 2.000E+03 5.000E+03 1.000E+04 
 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 
 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 
 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 
 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 
C----------------------------------------------------------------------------
C
C  ELECTRON IMPACT IONISATION RATE COEFFICIENT LIST:
C
C   ISEL  INITIAL MET.    FINAL  MET.           SOURCE
C           ION   CODE     ION   CODE
C   ----  ------- ----   ------- ----     -----------------------------------
C     1   N + 0    1     N + 1    0       *BELL ET AL. (1982) CLM-R216
C     2   N + 0    1     N + 1    1       *SUMMERS/HOOPER split ELL et al.
C     3   N + 0    1     N + 1    2       *SUMMERS/HOOPER split BELL et al.
C     4   N + 0    1     N + 1    3       *SUMMERS/HOOPER split BELL et al.
C     5   N + 0    1     N + 1    4       *SUMMERS/HOOPER split BELL et al.
C     6   N + 0    2     N + 1    0       *SUMMERS/HOOPER split BELL et al.
C     7   N + 0    2     N + 1    1       *SUMMERS/HOOPER split BELL et al.
C     8   N + 0    2     N + 1    2       *SUMMERS/HOOPER split BELL et al.
C     9   N + 0    2     N + 1    3       *SUMMERS/HOOPER split BELL et al.
C    10   N + 0    2     N + 1    4       *SUMMERS/HOOPER split BELL et al.
C    11   N + 0    3     N + 1    0       *SUMMERS/HOOPER split BELL et al.
C    12   N + 0    3     N + 1    1       *SUMMERS/HOOPER split BELL et al.
C    13   N + 0    3     N + 1    2       *SUMMERS/HOOPER split BELL et al.
